DateTime_UTC,site,DO_mgL,Light_lux,SpecCond_uScm,WaterPres_kPa,WaterTemp_C
2019-03-16T16:45:00Z,PWC,11.74,72563.4,82.3,102.796,13.1083
2019-03-16T17:00:00Z,PWC,11.93,77156.1,82.1,102.802,13.205
2019-03-16T17:15:00Z,PWC,12.11,84504.3,82,102.793,13.333
2019-03-16T17:30:00Z,PWC,12.2,79911.7,82,102.759,13.461
2019-03-16T17:45:00Z,PWC,12.31,104712,81.7,102.749,13.558
2019-03-16T18:00:00Z,PWC,12.42,101956,81.6,102.711,13.686
2019-03-16T18:15:00Z,PWC,12.51,91852.5,81.4,102.675,13.782
2019-03-16T18:30:00Z,PWC,12.57,124919,81.3,102.652,13.878
2019-03-16T18:45:00Z,PWC,12.57,70726.4,80.8,102.622,13.942
2019-03-16T19:00:00Z,PWC,12.66,62459.7,80.7,102.6,13.942
2019-03-16T19:15:00Z,PWC,12.69,59704.1,80.5,102.581,14.038
2019-03-16T19:30:00Z,PWC,12.76,62459.7,80.3,102.571,14.038
2019-03-16T19:45:00Z,PWC,12.78,57867.1,80,102.551,14.134
2019-03-16T20:00:00Z,PWC,12.77,56489.3,79.7,102.558,14.134
2019-03-16T20:15:00Z,PWC,12.79,41792.9,79.7,102.522,14.134
2019-03-16T20:30:00Z,PWC,12.8,34444.7,79.3,102.524,14.198
2019-03-16T20:45:00Z,PWC,12.77,28015,79.4,102.522,14.23
2019-03-16T21:00:00Z,PWC,12.79,24800.2,79.3,102.519,14.23
2019-03-16T21:15:00Z,PWC,12.78,22274.2,79.1,102.519,14.23
2019-03-16T21:30:00Z,PWC,12.75,18370.5,79.1,102.522,14.23
2019-03-16T21:45:00Z,PWC,12.7,15844.5,78.8,102.525,14.23
2019-03-16T22:00:00Z,PWC,12.64,12055.6,78.9,102.532,14.23
2019-03-16T22:15:00Z,PWC,12.6,9414.9,78.9,102.529,14.23
2019-03-16T22:30:00Z,PWC,12.52,6659.3,78.8,102.529,14.23
2019-03-16T22:45:00Z,PWC,12.45,4133.37,78.9,102.541,14.23
2019-03-16T23:00:00Z,PWC,12.36,2181.5,78.8,102.563,14.198
2019-03-16T23:15:00Z,PWC,12.27,663.8,78.8,102.555,14.134
2019-03-16T23:30:00Z,PWC,12.16,240.4,78.6,102.554,14.102
2019-03-16T23:45:00Z,PWC,12.07,0,78.8,102.568,14.038
2019-03-17T00:00:00Z,PWC,11.94,0,78.9,102.582,13.974
2019-03-17T00:15:00Z,PWC,11.81,0,79,102.59,13.942
2019-03-17T00:30:00Z,PWC,11.69,0,79,102.598,13.878
2019-03-17T00:45:00Z,PWC,11.59,0,79,102.599,13.814
2019-03-17T01:00:00Z,PWC,11.49,0,79,102.614,13.75
2019-03-17T01:15:00Z,PWC,11.42,0,79,102.617,13.654
2019-03-17T01:30:00Z,PWC,11.28,0,79,102.636,13.558
2019-03-17T01:45:00Z,PWC,11.23,0,79.1,102.646,13.461
2019-03-17T02:00:00Z,PWC,11.17,0,78.9,102.648,13.397
2019-03-17T02:15:00Z,PWC,11.1,0,78.9,102.661,13.333
2019-03-17T02:30:00Z,PWC,11.02,0,79,102.655,13.205
2019-03-17T02:45:00Z,PWC,10.92,0,79.1,102.653,13.1407
2019-03-17T03:00:00Z,PWC,10.89,0,79.1,102.648,13.076
2019-03-17T03:15:00Z,PWC,10.82,0,79,102.667,12.98
2019-03-17T03:30:00Z,PWC,10.78,0,79,102.674,12.883
2019-03-17T03:45:00Z,PWC,10.73,0,78.8,102.669,12.819
2019-03-17T04:00:00Z,PWC,10.68,0,79,102.659,12.7223
2019-03-17T04:15:00Z,PWC,10.64,0,79,102.653,12.626
2019-03-17T04:30:00Z,PWC,10.59,0,79,102.645,12.5617
2019-03-17T04:45:00Z,PWC,10.55,0,78.5,102.645,12.465
2019-03-17T05:00:00Z,PWC,10.53,0,78.9,102.646,12.401
2019-03-17T05:15:00Z,PWC,10.48,0,78.6,102.64,12.304
2019-03-17T05:30:00Z,PWC,10.44,0,78.5,102.617,12.1747
2019-03-17T05:45:00Z,PWC,10.42,0,78.4,102.62,12.0777
2019-03-17T06:00:00Z,PWC,10.4,0,78.4,102.628,12.013
2019-03-17T06:15:00Z,PWC,10.35,0,78.2,102.622,11.916
2019-03-17T06:30:00Z,PWC,10.35,0,78.1,102.62,11.8513
2019-03-17T06:45:00Z,PWC,10.33,0,77.9,102.636,11.7543
2019-03-17T07:00:00Z,PWC,10.31,0,77.9,102.624,11.6573
2019-03-17T07:15:00Z,PWC,10.31,0,77.7,102.624,11.5603
2019-03-17T07:30:00Z,PWC,10.3,0,77.3,102.624,11.4633
2019-03-17T07:45:00Z,PWC,10.3,0,77.2,102.635,11.3987
2019-03-17T08:00:00Z,PWC,10.31,0,77.1,102.646,11.334
2019-03-17T08:15:00Z,PWC,10.32,0,77,102.662,11.236
2019-03-17T08:30:00Z,PWC,10.28,0,77,102.661,11.2037
2019-03-17T08:45:00Z,PWC,10.28,0,76.9,102.688,11.139
2019-03-17T09:00:00Z,PWC,10.25,0,76.6,102.706,11.0737
2019-03-17T09:15:00Z,PWC,10.28,0,76.4,102.733,11.0087
2019-03-17T09:30:00Z,PWC,10.32,0,76.3,102.765,10.9113
2019-03-17T09:45:00Z,PWC,10.27,0,75.9,102.779,10.846
2019-03-17T10:00:00Z,PWC,10.31,0,76.1,102.799,10.748
2019-03-17T10:15:00Z,PWC,10.36,0,76,102.813,10.6833
2019-03-17T10:30:00Z,PWC,10.33,0,75.7,102.818,10.651
2019-03-17T10:45:00Z,PWC,10.35,0,75.7,102.841,10.553
2019-03-17T11:00:00Z,PWC,10.37,7.16667,75.5,102.845,10.4877
2019-03-17T11:15:00Z,PWC,10.41,226,75.4,102.869,10.4223
2019-03-17T11:30:00Z,PWC,10.43,706.833,75.3,102.874,10.357
2019-03-17T11:45:00Z,PWC,10.43,1722.23,75.1,102.897,10.2917
2019-03-17T12:00:00Z,PWC,10.46,3013.9,75,102.914,10.2263
2019-03-17T12:15:00Z,PWC,10.5,3559.27,74.7,102.929,10.161
2019-03-17T12:30:00Z,PWC,10.55,5740.73,74.7,102.924,10.0957
2019-03-17T12:45:00Z,PWC,10.59,8840.77,74.6,102.935,10.063
2019-03-17T13:00:00Z,PWC,10.63,10907.5,74.4,102.942,9.965
2019-03-17T13:15:00Z,PWC,10.72,24800.2,74.3,102.955,9.965
2019-03-17T13:30:00Z,PWC,10.74,36741,74.2,102.96,10.0303
2019-03-17T13:45:00Z,PWC,10.81,19518.7,74.2,102.957,10.063
2019-03-17T14:00:00Z,PWC,10.9,31459.5,74.2,102.951,10.063
2019-03-17T14:15:00Z,PWC,11.01,45926.2,74.1,102.941,10.063
2019-03-17T14:30:00Z,PWC,11.11,51437.4,74.2,102.945,10.063
2019-03-17T14:45:00Z,PWC,11.25,67052.3,74.1,102.94,10.1283
2019-03-17T15:00:00Z,PWC,11.37,60622.6,74.1,102.925,10.161
2019-03-17T15:15:00Z,PWC,11.5,97363.6,74.4,102.921,10.2263
2019-03-17T15:30:00Z,PWC,11.57,59704.1,74.4,102.911,10.3243
2019-03-17T15:45:00Z,PWC,11.65,41333.6,74.4,102.877,10.357
2019-03-17T16:00:00Z,PWC,11.94,48222.5,74.5,102.846,10.4223
2019-03-17T16:15:00Z,PWC,12.07,51896.6,74.7,102.822,10.5857
2019-03-17T16:30:00Z,PWC,12.2,50978.1,74.8,102.803,10.6833
2019-03-17T16:45:00Z,PWC,12.35,81748.7,75.1,102.794,10.8133
2019-03-17T17:00:00Z,PWC,12.47,81748.7,75.1,102.764,10.9763
2019-03-17T17:15:00Z,PWC,12.59,82667.2,75.3,102.733,11.1387
2019-03-17T17:30:00Z,PWC,12.74,121245,75.8,102.703,11.3013
2019-03-17T17:45:00Z,PWC,12.81,134105,75.9,102.663,11.4633
2019-03-17T18:00:00Z,PWC,12.93,135942,76,102.63,11.6573
2019-03-17T18:15:00Z,PWC,12.99,137779,76.2,102.602,11.7867
2019-03-17T18:30:00Z,PWC,13.06,134105,76.3,102.572,11.9483
2019-03-17T18:45:00Z,PWC,13.08,128593,76.7,102.536,12.0453
2019-03-17T19:00:00Z,PWC,13.09,128593,76.8,102.504,12.1747
2019-03-17T19:15:00Z,PWC,13.12,117571,77.2,102.463,12.304
2019-03-17T19:30:00Z,PWC,13.18,113897,77.1,102.456,12.3687
2019-03-17T19:45:00Z,PWC,13.18,102875,77.1,102.432,12.433
2019-03-17T20:00:00Z,PWC,13.19,69807.9,77.3,102.418,12.497
2019-03-17T20:15:00Z,PWC,13.19,55111.5,77.3,102.407,12.5617
2019-03-17T20:30:00Z,PWC,13.2,21011.3,77.4,102.395,12.594
2019-03-17T20:45:00Z,PWC,13.19,6314.83,77.4,102.394,12.658
2019-03-17T21:00:00Z,PWC,13.19,7922.27,77.4,102.392,12.69
2019-03-17T21:15:00Z,PWC,13.15,5396.3,77.6,102.374,12.7547
2019-03-17T21:30:00Z,PWC,13.11,5224.1,77.6,102.36,12.787
2019-03-17T21:45:00Z,PWC,13.07,4822.27,77.7,102.369,12.787
2019-03-17T22:00:00Z,PWC,13.01,4305.6,77.8,102.39,12.851
2019-03-17T22:15:00Z,PWC,12.94,3788.9,77.8,102.407,12.883
2019-03-17T22:30:00Z,PWC,12.88,3042.6,77.9,102.426,12.883
2019-03-17T22:45:00Z,PWC,12.78,2238.9,77.9,102.439,12.883
2019-03-17T23:00:00Z,PWC,12.68,1384.97,77.9,102.468,12.883
2019-03-17T23:15:00Z,PWC,12.58,613.533,78.1,102.465,12.787
2019-03-17T23:30:00Z,PWC,12.47,132.767,78.2,102.475,12.787
2019-03-17T23:45:00Z,PWC,12.36,0,78.4,102.475,12.787
2019-03-18T00:00:00Z,PWC,12.24,0,78.3,102.462,12.69
2019-03-18T00:15:00Z,PWC,12.16,0,78.3,102.478,12.69
2019-03-18T00:30:00Z,PWC,12.04,0,78.4,102.492,12.594
2019-03-18T00:45:00Z,PWC,11.95,0,78.3,102.494,12.5617
2019-03-18T01:00:00Z,PWC,11.86,0,78.4,102.505,12.497
2019-03-18T01:15:00Z,PWC,11.78,0,78.4,102.506,12.433
2019-03-18T01:30:00Z,PWC,11.68,0,78.3,102.507,12.3687
2019-03-18T01:45:00Z,PWC,11.62,0,78.3,102.515,12.304
2019-03-18T02:00:00Z,PWC,11.54,0,78.5,102.518,12.207
2019-03-18T02:15:00Z,PWC,11.47,0,78.5,102.516,12.1423
2019-03-18T02:30:00Z,PWC,11.4,0,78.5,102.527,12.0777
2019-03-18T02:45:00Z,PWC,11.34,0,78.5,102.529,12.013
2019-03-18T03:00:00Z,PWC,11.25,0,78.6,102.532,11.916
2019-03-18T03:15:00Z,PWC,11.22,0,78.8,102.527,11.8513
2019-03-18T03:30:00Z,PWC,11.15,0,78.9,102.54,11.7543
2019-03-18T03:45:00Z,PWC,11.11,0,79.1,102.548,11.6897
2019-03-18T04:00:00Z,PWC,11.05,0,79.4,102.541,11.5927
2019-03-18T04:15:00Z,PWC,11.03,0,79.5,102.539,11.528
2019-03-18T04:30:00Z,PWC,10.99,0,79.7,102.528,11.4633
2019-03-18T04:45:00Z,PWC,10.93,0,79.9,102.5,11.3663
2019-03-18T05:00:00Z,PWC,10.91,0,79.9,102.494,11.3013
2019-03-18T05:15:00Z,PWC,10.85,0,80.2,102.487,11.1713
2019-03-18T05:30:00Z,PWC,10.83,0,80.4,102.469,11.1063
2019-03-18T05:45:00Z,PWC,10.8,0,80.4,102.46,11.0087
2019-03-18T06:00:00Z,PWC,10.79,0,80.4,102.451,10.944
2019-03-18T06:15:00Z,PWC,10.77,0,80.4,102.452,10.846
2019-03-18T06:30:00Z,PWC,10.75,0,80.5,102.439,10.748
2019-03-18T06:45:00Z,PWC,10.7,0,80.3,102.431,10.6833
2019-03-18T07:00:00Z,PWC,10.72,0,80.3,102.428,10.5857
2019-03-18T07:15:00Z,PWC,10.68,0,80.1,102.419,10.5203
2019-03-18T07:30:00Z,PWC,10.68,0,79.9,102.394,10.4223
2019-03-18T07:45:00Z,PWC,10.65,0,79.5,102.375,10.3243
2019-03-18T08:00:00Z,PWC,10.67,0,79.3,102.375,10.2263
2019-03-18T08:15:00Z,PWC,10.66,0,79,102.364,10.161
2019-03-18T08:30:00Z,PWC,10.66,0,78.5,102.374,10.063
2019-03-18T08:45:00Z,PWC,10.69,0,78.1,102.368,9.99767
2019-03-18T09:00:00Z,PWC,10.67,0,77.6,102.369,9.899
2019-03-18T09:15:00Z,PWC,10.68,0,77.2,102.372,9.80067
2019-03-18T09:30:00Z,PWC,10.71,0,76.3,102.382,9.702
2019-03-18T09:45:00Z,PWC,10.73,0,76,102.383,9.60367
2019-03-18T10:00:00Z,PWC,10.74,0,75.7,102.387,9.538
2019-03-18T10:15:00Z,PWC,10.73,0,75.4,102.388,9.472
2019-03-18T10:30:00Z,PWC,10.73,0,74.8,102.396,9.406
2019-03-18T10:45:00Z,PWC,10.76,0,74.8,102.414,9.373
2019-03-18T11:00:00Z,PWC,10.76,14.3667,74.6,102.408,9.275
2019-03-18T11:15:00Z,PWC,10.79,272.7,74.4,102.421,9.275
2019-03-18T11:30:00Z,PWC,10.79,839.6,74.2,102.434,9.176
2019-03-18T11:45:00Z,PWC,10.8,1485.4,74,102.438,9.11
2019-03-18T12:00:00Z,PWC,10.83,2238.9,73.7,102.449,9.044
2019-03-18T12:15:00Z,PWC,10.85,3559.3,73.4,102.448,8.978
2019-03-18T12:30:00Z,PWC,10.9,5511.17,73.3,102.464,8.879
2019-03-18T12:45:00Z,PWC,10.93,7118.57,73.2,102.476,8.879
2019-03-18T13:00:00Z,PWC,10.97,12859.3,73.1,102.479,8.879
2019-03-18T13:15:00Z,PWC,11.04,28933.5,73,102.473,8.879
2019-03-18T13:30:00Z,PWC,11.08,40415.1,73,102.471,8.912
2019-03-18T13:45:00Z,PWC,11.12,25718.7,73,102.489,8.978
2019-03-18T14:00:00Z,PWC,11.23,32837.2,73,102.486,8.978
2019-03-18T14:15:00Z,PWC,11.29,49141.1,73,102.502,8.978
2019-03-18T14:30:00Z,PWC,11.4,50978.1,73,102.51,9.044
2019-03-18T14:45:00Z,PWC,11.49,71644.9,73,102.524,9.077
2019-03-18T15:00:00Z,PWC,11.66,47878.1,73,102.527,9.176
2019-03-18T15:15:00Z,PWC,11.61,106549,73.2,102.538,9.34033
2019-03-18T15:30:00Z,PWC,11.71,72563.4,73.4,102.552,9.472
2019-03-18T15:45:00Z,PWC,11.85,60278.2,73.4,102.547,9.505
2019-03-18T16:00:00Z,PWC,12.06,42252.1,73.7,102.536,9.60367
2019-03-18T16:15:00Z,PWC,12.2,66133.7,73.7,102.524,9.735
2019-03-18T16:30:00Z,PWC,12.33,44318.8,73.9,102.507,9.899
2019-03-18T16:45:00Z,PWC,12.43,100119,74.1,102.495,10.063
2019-03-18T17:00:00Z,PWC,12.56,99200.6,74.5,102.478,10.2263
2019-03-18T17:15:00Z,PWC,12.68,106549,74.7,102.476,10.3897
2019-03-18T17:30:00Z,PWC,12.82,134105,75,102.474,10.6183
2019-03-18T17:45:00Z,PWC,12.91,135942,75.2,102.456,10.7807
2019-03-18T18:00:00Z,PWC,13.02,137779,75.3,102.437,10.9763
2019-03-18T18:15:00Z,PWC,13.08,95756.2,75.8,102.416,11.1713
2019-03-18T18:30:00Z,PWC,13.13,95985.8,75.8,102.398,11.3013
2019-03-18T18:45:00Z,PWC,13.18,58326.3,76,102.383,11.431
2019-03-18T19:00:00Z,PWC,13.21,31689.1,76.2,102.394,11.4957
2019-03-18T19:15:00Z,PWC,13.26,25259.4,76.2,102.4,11.5603
2019-03-18T19:30:00Z,PWC,13.31,72793.1,76.2,102.399,11.6573
2019-03-18T19:45:00Z,PWC,13.32,117571,76.7,102.384,11.7867
2019-03-18T20:00:00Z,PWC,13.29,60622.6,76.6,102.407,11.819
2019-03-18T20:15:00Z,PWC,13.27,63378.2,76.8,102.412,11.8837
2019-03-18T20:30:00Z,PWC,13.3,25259.4,76.8,102.423,11.916
2019-03-18T20:45:00Z,PWC,13.35,11596.4,76.8,102.454,11.9807
2019-03-18T21:00:00Z,PWC,13.37,13318.6,76.7,102.455,12.013
2019-03-18T21:15:00Z,PWC,13.39,17681.6,77,102.483,12.11
2019-03-18T21:30:00Z,PWC,13.34,11711.2,77,102.494,12.1423
2019-03-18T21:45:00Z,PWC,13.28,11366.8,76.9,102.524,12.1747
2019-03-18T22:00:00Z,PWC,13.18,5281.5,77.1,102.567,12.207
2019-03-18T22:15:00Z,PWC,13.14,7118.53,77,102.56,12.207
2019-03-18T22:30:00Z,PWC,13.09,9529.67,77.2,102.567,12.207
2019-03-18T22:45:00Z,PWC,13.03,5511.17,77.2,102.614,12.207
2019-03-18T23:00:00Z,PWC,12.97,2382.43,77.3,102.647,12.207
2019-03-18T23:15:00Z,PWC,12.89,983.1,77.5,102.66,12.207
2019-03-18T23:30:00Z,PWC,12.78,86.1,77.5,102.692,12.207
2019-03-18T23:45:00Z,PWC,12.72,0,77.6,102.724,12.207
2019-03-19T00:00:00Z,PWC,12.62,0,77.8,102.759,12.207
2019-03-19T00:15:00Z,PWC,12.5,0,77.8,102.791,12.207
2019-03-19T00:30:00Z,PWC,12.37,0,77.8,102.824,12.11
2019-03-19T00:45:00Z,PWC,12.27,0,78,102.849,12.11
2019-03-19T01:00:00Z,PWC,12.19,0,78.1,102.888,12.013
2019-03-19T01:15:00Z,PWC,12.11,0,78.1,102.911,12.013
2019-03-19T01:30:00Z,PWC,12.02,0,78.1,102.94,11.916
2019-03-19T01:45:00Z,PWC,11.95,0,78.2,102.961,11.8837
2019-03-19T02:00:00Z,PWC,11.87,0,78.2,102.982,11.819
2019-03-19T02:15:00Z,PWC,11.8,0,78.2,103.003,11.7543
2019-03-19T02:30:00Z,PWC,11.74,0,78.2,103.011,11.722
2019-03-19T02:45:00Z,PWC,11.66,0,78.3,103.016,11.6573
2019-03-19T03:00:00Z,PWC,11.61,0,78.3,103.021,11.625
2019-03-19T03:15:00Z,PWC,11.55,0,78.3,103.021,11.528
2019-03-19T03:30:00Z,PWC,11.51,0,78.3,103.05,11.528
2019-03-19T03:45:00Z,PWC,11.45,0,78.3,103.063,11.431
2019-03-19T04:00:00Z,PWC,11.41,0,78.4,103.05,11.3987
2019-03-19T04:15:00Z,PWC,11.34,0,78.4,103.031,11.334
2019-03-19T04:30:00Z,PWC,11.29,0,78.5,103.031,11.236
2019-03-19T04:45:00Z,PWC,11.24,0,78.4,103.026,11.1713
2019-03-19T05:00:00Z,PWC,11.19,0,78.4,103.03,11.0737
2019-03-19T05:15:00Z,PWC,11.15,0,78.4,103.027,10.9763
2019-03-19T05:30:00Z,PWC,11.12,0,78.4,103.032,10.944
2019-03-19T05:45:00Z,PWC,11.08,0,78.2,103.048,10.846
2019-03-19T06:00:00Z,PWC,11.05,0,78.4,103.052,10.748
2019-03-19T06:15:00Z,PWC,11.02,0,78.3,103.075,10.651
2019-03-19T06:30:00Z,PWC,11,0,78.2,103.069,10.553
2019-03-19T06:45:00Z,PWC,10.98,0,78,103.067,10.4877
2019-03-19T07:00:00Z,PWC,10.95,0,77.8,103.067,10.3897
2019-03-19T07:15:00Z,PWC,10.93,0,77.9,103.046,10.3243
2019-03-19T07:30:00Z,PWC,10.92,0,77.6,103.046,10.2263
2019-03-19T07:45:00Z,PWC,10.88,0,77.5,103.049,10.1283
2019-03-19T08:00:00Z,PWC,10.89,0,77.4,103.044,10.0303
2019-03-19T08:15:00Z,PWC,10.87,0,77.3,103.051,9.965
2019-03-19T08:30:00Z,PWC,10.89,0,77.2,103.052,9.899
2019-03-19T08:45:00Z,PWC,10.88,0,77.1,103.05,9.80067
2019-03-19T09:00:00Z,PWC,10.88,0,77,103.05,9.702
2019-03-19T09:15:00Z,PWC,10.89,0,76.7,103.069,9.60367
2019-03-19T09:30:00Z,PWC,10.89,0,76.6,103.067,9.538
2019-03-19T09:45:00Z,PWC,10.87,0,76.4,103.081,9.472
2019-03-19T10:00:00Z,PWC,10.9,0,76.2,103.11,9.373
2019-03-19T10:15:00Z,PWC,10.89,0,76.1,103.128,9.30767
2019-03-19T10:30:00Z,PWC,10.92,0,76.1,103.135,9.242
2019-03-19T10:45:00Z,PWC,10.89,0,75.9,103.152,9.176
2019-03-19T11:00:00Z,PWC,10.9,17.9333,75.8,103.162,9.077
2019-03-19T11:15:00Z,PWC,10.93,218.867,75.5,103.164,9.011
2019-03-19T11:30:00Z,PWC,10.95,1137.4,75.4,103.153,8.978
2019-03-19T11:45:00Z,PWC,10.96,2497.23,75.1,103.166,8.879
2019-03-19T12:00:00Z,PWC,11.01,3961.13,75.1,103.183,8.81233
2019-03-19T12:15:00Z,PWC,11.05,4535.23,74.5,103.197,8.746
2019-03-19T12:30:00Z,PWC,11.06,8726,74.4,103.234,8.68
2019-03-19T12:45:00Z,PWC,11.1,10677.9,74.4,103.247,8.68
2019-03-19T13:00:00Z,PWC,11.13,15614.9,74.3,103.253,8.68
2019-03-19T13:15:00Z,PWC,11.19,24340.9,74.2,103.282,8.68
2019-03-19T13:30:00Z,PWC,11.28,38578,74.2,103.272,8.68
2019-03-19T13:45:00Z,PWC,11.4,27555.7,74,103.282,8.68
2019-03-19T14:00:00Z,PWC,11.44,36741,74.1,103.306,8.713
2019-03-19T14:15:00Z,PWC,11.53,29852.1,74,103.317,8.779
2019-03-19T14:30:00Z,PWC,11.79,46844.7,74.2,103.327,8.779
2019-03-19T14:45:00Z,PWC,11.82,72563.4,74,103.352,8.879
2019-03-19T15:00:00Z,PWC,11.96,45467,74.1,103.34,8.879
2019-03-19T15:15:00Z,PWC,12.07,99200.7,73.9,103.34,9.011
2019-03-19T15:30:00Z,PWC,12.16,72563.4,74.2,103.333,9.077
2019-03-19T15:45:00Z,PWC,12.22,50059.6,74.2,103.325,9.143
2019-03-19T16:00:00Z,PWC,12.33,50518.9,74.2,103.318,9.242
2019-03-19T16:15:00Z,PWC,12.43,64296.7,74.5,103.33,9.406
2019-03-19T16:30:00Z,PWC,12.61,59244.8,74.6,103.31,9.505
2019-03-19T16:45:00Z,PWC,12.7,93689.5,74.8,103.273,9.66933
2019-03-19T17:00:00Z,PWC,12.8,98282.2,75.1,103.272,9.83333
2019-03-19T17:15:00Z,PWC,12.96,106549,75.2,103.266,9.965
2019-03-19T17:30:00Z,PWC,13.08,135942,75.3,103.239,10.1283
2019-03-19T17:45:00Z,PWC,13.17,137779,75.6,103.196,10.3243
2019-03-19T18:00:00Z,PWC,13.24,137779,75.8,103.163,10.4877
2019-03-19T18:15:00Z,PWC,13.33,137779,75.9,103.113,10.6507
2019-03-19T18:30:00Z,PWC,13.38,137779,76.2,103.077,10.8133
2019-03-19T18:45:00Z,PWC,13.43,135942,76.2,103.051,10.9113
2019-03-19T19:00:00Z,PWC,13.46,130430,76.4,103.016,11.041
2019-03-19T19:15:00Z,PWC,13.47,121245,76.6,102.988,11.1713
2019-03-19T19:30:00Z,PWC,13.5,113897,76.8,102.978,11.2687
2019-03-19T19:45:00Z,PWC,13.53,104712,76.8,102.987,11.3663
2019-03-19T20:00:00Z,PWC,13.53,63378.2,77,102.96,11.431
2019-03-19T20:15:00Z,PWC,13.57,31229.9,76.9,102.943,11.4957
2019-03-19T20:30:00Z,PWC,13.57,29392.8,77.1,102.939,11.5603
2019-03-19T20:45:00Z,PWC,13.59,7692.67,77.1,102.928,11.625
2019-03-19T21:00:00Z,PWC,13.56,11481.6,77.3,102.914,11.6897
2019-03-19T21:15:00Z,PWC,13.57,7463,77.2,102.915,11.722
2019-03-19T21:30:00Z,PWC,13.55,5511.1,77.3,102.909,11.7543
2019-03-19T21:45:00Z,PWC,13.51,4535.23,77.9,102.924,11.819
2019-03-19T22:00:00Z,PWC,13.51,4133.33,77.5,102.917,11.819
2019-03-19T22:15:00Z,PWC,13.46,4305.57,77.5,102.911,11.819
2019-03-19T22:30:00Z,PWC,13.42,3616.7,77.5,102.921,11.819
2019-03-19T22:45:00Z,PWC,13.33,2525.97,77.5,102.927,11.819
2019-03-19T23:00:00Z,PWC,13.27,1603.83,77.6,102.931,11.8513
2019-03-19T23:15:00Z,PWC,13.18,710.433,77.8,102.94,11.819
2019-03-19T23:30:00Z,PWC,13.07,168.633,77.7,102.947,11.819
2019-03-19T23:45:00Z,PWC,12.96,3.6,77.6,102.953,11.819
2019-03-20T00:00:00Z,PWC,12.85,0,77.6,102.975,11.819
2019-03-20T00:15:00Z,PWC,12.74,0,77.9,102.978,11.7867
2019-03-20T00:30:00Z,PWC,12.62,0,77.9,102.976,11.722
2019-03-20T00:45:00Z,PWC,12.5,0,77.9,102.988,11.722
2019-03-20T01:00:00Z,PWC,12.41,0,78,102.994,11.6897
2019-03-20T01:15:00Z,PWC,12.31,0,78,102.985,11.625
2019-03-20T01:30:00Z,PWC,12.24,0,78,102.996,11.528
2019-03-20T01:45:00Z,PWC,12.17,0,77.9,103.004,11.4957
2019-03-20T02:00:00Z,PWC,12.09,0,78,103.005,11.431
2019-03-20T02:15:00Z,PWC,12.01,0,78,102.993,11.334
2019-03-20T02:30:00Z,PWC,11.94,0,77.9,102.984,11.2687
2019-03-20T02:45:00Z,PWC,11.88,0,77.8,102.98,11.236
2019-03-20T03:00:00Z,PWC,11.81,0,78,102.99,11.139
2019-03-20T03:15:00Z,PWC,11.76,0,78,102.998,11.0737
2019-03-20T03:30:00Z,PWC,11.69,0,78,102.994,11.041
2019-03-20T03:45:00Z,PWC,11.64,0,78.1,102.981,10.944
2019-03-20T04:00:00Z,PWC,11.59,0,78.1,102.969,10.8787
2019-03-20T04:15:00Z,PWC,11.52,0,78,102.964,10.8133
2019-03-20T04:30:00Z,PWC,11.48,0,78,102.953,10.748
2019-03-20T04:45:00Z,PWC,11.44,0,78.1,102.956,10.651
2019-03-20T05:00:00Z,PWC,11.4,0,78.2,102.953,10.553
2019-03-20T05:15:00Z,PWC,11.35,0,78.1,102.951,10.4877
2019-03-20T05:30:00Z,PWC,11.31,0,78.2,102.943,10.4223
2019-03-20T05:45:00Z,PWC,11.25,0,78.3,102.951,10.357
2019-03-20T06:00:00Z,PWC,11.25,0,78.2,102.96,10.259
2019-03-20T06:15:00Z,PWC,11.22,0,78.2,102.948,10.161
2019-03-20T06:30:00Z,PWC,11.18,0,78.2,102.919,10.063
2019-03-20T06:45:00Z,PWC,11.15,0,78.2,102.907,9.99767
2019-03-20T07:00:00Z,PWC,11.13,0,78.1,102.898,9.899
2019-03-20T07:15:00Z,PWC,11.11,0,78.3,102.893,9.83333
2019-03-20T07:30:00Z,PWC,11.1,0,78,102.877,9.735
2019-03-20T07:45:00Z,PWC,11.06,0,78,102.862,9.63633
2019-03-20T08:00:00Z,PWC,11.06,0,77.8,102.852,9.538
2019-03-20T08:15:00Z,PWC,11.04,0,77.7,102.844,9.472
2019-03-20T08:30:00Z,PWC,11.04,0,77.5,102.835,9.373
2019-03-20T08:45:00Z,PWC,11.04,0,77.5,102.835,9.275
2019-03-20T09:00:00Z,PWC,11.03,0,77.3,102.816,9.209
2019-03-20T09:15:00Z,PWC,11.01,0,77.1,102.81,9.11
2019-03-20T09:30:00Z,PWC,11.03,0,77.1,102.802,9.044
2019-03-20T09:45:00Z,PWC,11.04,0,76.9,102.812,8.945
2019-03-20T10:00:00Z,PWC,11.04,0,76.8,102.801,8.879
2019-03-20T10:15:00Z,PWC,11.06,0,76.5,102.794,8.779
2019-03-20T10:30:00Z,PWC,11.06,0,76.3,102.801,8.68
2019-03-20T10:45:00Z,PWC,11.05,0,76,102.796,8.614
2019-03-20T11:00:00Z,PWC,11.08,25.1333,75.9,102.8,8.54767
2019-03-20T11:15:00Z,PWC,11.1,326.5,75.5,102.807,8.448
2019-03-20T11:30:00Z,PWC,11.12,1643.3,75.5,102.815,8.382
