DateTime_UTC,site,DO_mgL,SpecCond_uScm,WaterPres_kPa,WaterTemp_C,WaterTemp2_C
2019-08-11T09:30:00Z,WB,6.06,131.7,101.646,24.9003,NA
2019-08-11T09:45:00Z,WB,6.08,131.4,101.67,24.8737,NA
2019-08-11T10:00:00Z,WB,6.04,131.4,101.694,24.8437,NA
2019-08-11T10:15:00Z,WB,5.94,131.2,101.691,24.785,NA
2019-08-11T10:30:00Z,WB,6.01,131.1,101.679,24.7517,NA
2019-08-11T10:45:00Z,WB,6.02,130.9,101.687,24.6827,NA
2019-08-11T11:00:00Z,WB,5.97,131,101.699,24.666,NA
2019-08-11T11:15:00Z,WB,5.94,130.5,101.72,24.5903,NA
2019-08-11T11:30:00Z,WB,5.98,130.5,101.756,24.5703,NA
2019-08-11T11:45:00Z,WB,5.99,130.4,101.741,24.505,NA
2019-08-11T12:00:00Z,WB,6.01,130.1,101.789,24.4783,NA
2019-08-11T12:15:00Z,WB,6.01,130,101.801,24.4583,NA
2019-08-11T12:30:00Z,WB,6,130,101.834,24.406,NA
2019-08-11T12:45:00Z,WB,5.97,129.8,101.822,24.3827,NA
2019-08-11T13:00:00Z,WB,5.98,129.6,101.858,24.366,NA
2019-08-11T13:15:00Z,WB,6,129.6,101.891,24.3207,NA
2019-08-11T13:30:00Z,WB,6.04,129.4,101.855,24.2973,NA
2019-08-11T13:45:00Z,WB,6.1,129.2,101.855,24.2973,NA
2019-08-11T14:00:00Z,WB,6.13,129.2,101.855,24.2973,NA
2019-08-11T14:15:00Z,WB,6.14,129.1,101.843,24.2973,NA
2019-08-11T14:30:00Z,WB,6.23,129.1,101.843,24.3007,NA
2019-08-11T14:45:00Z,WB,6.26,129,101.879,24.3073,NA
2019-08-11T15:00:00Z,WB,6.25,129.1,101.879,24.314,NA
2019-08-11T15:15:00Z,WB,6.28,129.1,101.906,24.3593,NA
2019-08-11T15:30:00Z,WB,6.3,128.9,101.93,24.376,NA
2019-08-11T15:45:00Z,WB,6.38,129,101.93,24.3993,NA
2019-08-11T16:00:00Z,WB,6.4,129,101.954,24.426,NA
2019-08-11T16:15:00Z,WB,6.45,129,101.933,24.4883,NA
2019-08-11T16:30:00Z,WB,6.61,129.2,101.96,24.597,NA
2019-08-11T16:45:00Z,WB,6.67,129.4,101.951,24.706,NA
2019-08-11T17:00:00Z,WB,6.8,129.5,101.954,24.7783,NA
2019-08-11T17:15:00Z,WB,6.83,129.4,101.948,24.8693,NA
2019-08-11T17:30:00Z,WB,7.06,129.4,101.94,24.995,NA
2019-08-11T17:45:00Z,WB,7.13,129.5,101.928,25.0483,NA
2019-08-11T18:00:00Z,WB,7.15,129.8,101.931,25.167,NA
2019-08-11T18:15:00Z,WB,7.25,129.8,101.934,25.2193,NA
2019-08-11T18:30:00Z,WB,7.27,130.1,101.88,25.4207,NA
2019-08-11T18:45:00Z,WB,7.27,130.6,101.901,25.651,NA
2019-08-11T19:00:00Z,WB,7.19,131.2,101.898,25.955,NA
2019-08-11T19:15:00Z,WB,7.23,131.6,101.884,26.2623,NA
2019-08-11T19:30:00Z,WB,7.74,131.8,101.866,26.4407,NA
2019-08-11T19:45:00Z,WB,7.9,132.2,101.854,26.464,NA
2019-08-11T20:00:00Z,WB,7.84,132.3,101.828,26.665,NA
2019-08-11T20:15:00Z,WB,7.77,132.9,101.804,26.7083,NA
2019-08-11T20:30:00Z,WB,7.74,133,101.788,26.676,NA
2019-08-11T20:45:00Z,WB,7.74,133.1,101.78,26.7417,NA
2019-08-11T21:00:00Z,WB,7.76,133.2,101.768,26.735,NA
2019-08-11T21:15:00Z,WB,7.67,134.1,101.752,26.7427,NA
2019-08-11T21:30:00Z,WB,7.54,134.4,101.752,26.7293,NA
2019-08-11T21:45:00Z,WB,7.44,134.8,101.728,26.7193,NA
2019-08-11T22:00:00Z,WB,7.32,135.4,101.764,26.7293,NA
2019-08-11T22:15:00Z,WB,7.21,135.7,101.728,26.7027,NA
2019-08-11T22:30:00Z,WB,7.16,135.8,101.716,26.696,NA
2019-08-11T22:45:00Z,WB,7.1,135.9,101.728,26.696,NA
2019-08-11T23:00:00Z,WB,7.06,136.2,101.728,26.7127,NA
2019-08-11T23:15:00Z,WB,6.99,136.6,101.716,26.716,NA
2019-08-11T23:30:00Z,WB,6.95,136.6,101.728,26.7093,NA
2019-08-11T23:45:00Z,WB,6.93,136.6,101.764,26.696,NA
2019-08-12T00:00:00Z,WB,6.89,136.8,101.752,26.686,NA
2019-08-12T00:15:00Z,WB,6.81,136.8,101.749,26.6367,NA
2019-08-12T00:30:00Z,WB,6.76,136.9,101.749,26.6167,NA
2019-08-12T00:45:00Z,WB,6.69,136.9,101.773,26.5967,NA
2019-08-12T01:00:00Z,WB,6.65,136.9,101.806,26.524,NA
2019-08-12T01:15:00Z,WB,6.62,136.9,101.806,26.494,NA
2019-08-12T01:30:00Z,WB,6.54,136.9,101.779,26.425,NA
2019-08-12T01:45:00Z,WB,6.45,137,101.8,26.349,NA
2019-08-12T02:00:00Z,WB,6.32,136.8,101.812,26.2957,NA
2019-08-12T02:15:00Z,WB,6.31,136.7,101.809,26.23,NA
2019-08-12T02:30:00Z,WB,6.24,136.3,101.818,26.1373,NA
2019-08-12T02:45:00Z,WB,6.28,135.9,101.826,26.055,NA
2019-08-12T03:00:00Z,WB,6.3,135.9,101.826,26.0183,NA
2019-08-12T03:15:00Z,WB,6.29,135.6,101.871,25.926,NA
2019-08-12T03:30:00Z,WB,6.24,135.3,101.856,25.8467,NA
2019-08-12T03:45:00Z,WB,6.23,135.1,101.865,25.7677,NA
2019-08-12T04:00:00Z,WB,6.2,134.8,101.889,25.7143,NA
2019-08-12T04:15:00Z,WB,6.18,134.8,101.862,25.6387,NA
2019-08-12T04:30:00Z,WB,6.13,134.5,101.871,25.5597,NA
2019-08-12T04:45:00Z,WB,6.11,134.1,101.856,25.4673,NA
2019-08-12T05:00:00Z,WB,6.13,133.9,101.892,25.414,NA
2019-08-12T05:15:00Z,WB,6.06,133.7,101.901,25.3283,NA
2019-08-12T05:30:00Z,WB,6.09,133.4,101.91,25.2527,NA
2019-08-12T05:45:00Z,WB,6.11,133.2,101.919,25.1637,NA
2019-08-12T06:00:00Z,WB,6.08,132.9,101.916,25.0817,NA
2019-08-12T06:15:00Z,WB,6.1,132.7,101.916,25.035,NA
2019-08-12T06:30:00Z,WB,6.05,132.6,101.9,24.9593,NA
2019-08-12T06:45:00Z,WB,6.06,132.3,101.909,24.8837,NA
2019-08-12T07:00:00Z,WB,6.07,132.2,101.885,24.8437,NA
2019-08-12T07:15:00Z,WB,6.07,131.9,101.87,24.7717,NA
2019-08-12T07:30:00Z,WB,6.08,131.7,101.855,24.7027,NA
2019-08-12T07:45:00Z,WB,6.07,131.6,101.867,24.659300000000002,NA
2019-08-12T08:00:00Z,WB,6.06,131.3,101.852,24.5903,NA
2019-08-12T08:15:00Z,WB,6.05,131.1,101.852,24.5437,NA
2019-08-12T08:30:00Z,WB,6.05,130.9,101.837,24.475,NA
2019-08-12T08:45:00Z,WB,6.06,130.8,101.858,24.409300000000002,NA
2019-08-12T09:00:00Z,WB,6.05,130.7,101.846,24.3727,NA
2019-08-12T09:15:00Z,WB,6.02,130.4,101.831,24.304,NA
2019-08-12T09:30:00Z,WB,6.03,130.2,101.843,24.2707,NA
2019-08-12T09:45:00Z,WB,5.99,130.3,101.852,24.2087,NA
2019-08-12T10:00:00Z,WB,6.02,130.1,101.852,24.182,NA
2019-08-12T10:15:00Z,WB,6.04,129.9,101.861,24.1063,NA
2019-08-12T10:30:00Z,WB,6.01,129.7,101.849,24.0797,NA
2019-08-12T10:45:00Z,WB,6.02,129.6,101.858,24.011,NA
2019-08-12T11:00:00Z,WB,6.03,129.6,101.858,23.9843,NA
2019-08-12T11:15:00Z,WB,5.99,129.3,101.867,23.9257,NA
2019-08-12T11:30:00Z,WB,6.01,129.2,101.891,23.889,NA
2019-08-12T11:45:00Z,WB,6.01,129.1,101.912,23.8403,NA
2019-08-12T12:00:00Z,WB,5.99,129,101.912,23.8103,NA
2019-08-12T12:15:00Z,WB,6,128.9,101.912,23.7803,NA
2019-08-12T12:30:00Z,WB,5.99,129.1,101.921,23.728,NA
2019-08-12T12:45:00Z,WB,6,129.6,101.897,23.7047,NA
2019-08-12T13:00:00Z,WB,6.01,128.8,101.921,23.6947,NA
2019-08-12T13:15:00Z,WB,6.03,128.8,101.897,23.678,NA
2019-08-12T13:30:00Z,WB,6.02,128.6,101.882,23.646,NA
2019-08-12T13:45:00Z,WB,6.03,128.6,101.894,23.646,NA
2019-08-12T14:00:00Z,WB,6.13,128.7,101.897,23.6913,NA
2019-08-12T14:15:00Z,WB,6.16,128.8,101.897,23.6947,NA
2019-08-12T14:30:00Z,WB,6.19,128.8,101.885,23.7047,NA
2019-08-12T14:45:00Z,WB,6.23,129,101.873,23.7313,NA
2019-08-12T15:00:00Z,WB,6.31,129.5,101.888,23.7803,NA
2019-08-12T15:15:00Z,WB,6.37,129,101.876,23.807,NA
2019-08-12T15:30:00Z,WB,6.38,128.7,101.876,23.8437,NA
2019-08-12T15:45:00Z,WB,6.4,128.7,101.891,23.9457,NA
2019-08-12T16:00:00Z,WB,6.48,128.9,101.897,24.0497,NA
2019-08-12T16:15:00Z,WB,6.44,128.9,101.9,24.142,NA
2019-08-12T16:30:00Z,WB,6.58,129.2,101.9,24.1987,NA
2019-08-12T16:45:00Z,WB,6.65,129.3,101.915,24.2573,NA
2019-08-12T17:00:00Z,WB,6.66,130,101.921,24.405,NA
2019-08-12T17:15:00Z,WB,6.72,129.7,101.918,24.5883,NA
2019-08-12T17:30:00Z,WB,6.89,130.2,101.873,24.7837,NA
2019-08-12T17:45:00Z,WB,6.78,130.4,101.888,24.8927,NA
2019-08-12T18:00:00Z,WB,6.9,131,101.874,25.1527,NA
2019-08-12T18:15:00Z,WB,7.23,131.2,101.853,25.3017,NA
2019-08-12T18:30:00Z,WB,7.3,131.4,101.808,25.6167,NA
2019-08-12T18:45:00Z,WB,7.24,132.2,101.815,26.0817,NA
2019-08-12T19:00:00Z,WB,7.57,133.7,101.794,26.454,NA
2019-08-12T19:15:00Z,WB,7.49,133.3,101.783,26.5643,NA
2019-08-12T19:30:00Z,WB,7.78,133.8,101.759,26.9017,NA
2019-08-12T19:45:00Z,WB,7.84,135.1,101.768,27.119,NA
2019-08-12T20:00:00Z,WB,7.81,135.9,101.756,27.1357,NA
2019-08-12T20:15:00Z,WB,7.93,135.2,101.72,27.0523,NA
2019-08-12T20:30:00Z,WB,7.95,134.8,101.684,27.099,NA
2019-08-12T20:45:00Z,WB,7.88,135.5,101.648,27.1123,NA
2019-08-12T21:00:00Z,WB,7.84,135.3,101.636,27.129,NA
2019-08-12T21:15:00Z,WB,7.78,135.7,101.612,27.149,NA
2019-08-12T21:30:00Z,WB,7.78,135.9,101.609,27.073,NA
2019-08-12T21:45:00Z,WB,7.63,136.5,101.573,27.073,NA
2019-08-12T22:00:00Z,WB,7.51,136.9,101.573,27.0597,NA
2019-08-12T22:15:00Z,WB,7.42,137.1,101.597,27.0397,NA
2019-08-12T22:30:00Z,WB,7.41,136.9,101.582,26.9937,NA
2019-08-12T22:45:00Z,WB,7.36,137.3,101.57,26.9803,NA
2019-08-12T23:00:00Z,WB,7.27,137.1,101.555,26.9077,NA
2019-08-12T23:15:00Z,WB,7.28,136.8,101.555,26.871,NA
2019-08-12T23:30:00Z,WB,7.25,136.9,101.516,26.805,NA
2019-08-12T23:45:00Z,WB,7.18,137.4,101.548,26.7427,NA
2019-08-13T00:00:00Z,WB,7.14,137.3,101.56,26.7027,NA
2019-08-13T00:15:00Z,WB,7.07,137.1,101.533,26.6367,NA
2019-08-13T00:30:00Z,WB,7.08,137.1,101.545,26.6167,NA
2019-08-13T00:45:00Z,WB,7,137.5,101.557,26.5833,NA
2019-08-13T01:00:00Z,WB,6.98,137.5,101.554,26.5073,NA
2019-08-13T01:15:00Z,WB,6.89,137.6,101.539,26.435,NA
2019-08-13T01:30:00Z,WB,6.8,137.3,101.527,26.3983,NA
2019-08-13T01:45:00Z,WB,6.85,137.1,101.536,26.3223,NA
2019-08-13T02:00:00Z,WB,6.78,137.1,101.521,26.25,NA
2019-08-13T02:15:00Z,WB,6.74,136.8,101.533,26.21,NA
2019-08-13T02:30:00Z,WB,6.71,136.8,101.542,26.124,NA
2019-08-13T02:45:00Z,WB,6.67,136.5,101.551,26.035,NA
2019-08-13T03:00:00Z,WB,6.56,136.5,101.563,25.9983,NA
2019-08-13T03:15:00Z,WB,6.51,136.6,101.595,25.926,NA
2019-08-13T03:30:00Z,WB,6.48,136.3,101.604,25.8467,NA
2019-08-13T03:45:00Z,WB,6.41,136.2,101.604,25.7967,NA
2019-08-13T04:00:00Z,WB,6.38,136.1,101.613,25.7177,NA
2019-08-13T04:15:00Z,WB,6.32,135.8,101.598,25.6387,NA
2019-08-13T04:30:00Z,WB,6.28,135.8,101.595,25.563,NA
2019-08-13T04:45:00Z,WB,6.27,135.5,101.595,25.5197,NA
2019-08-13T05:00:00Z,WB,6.28,135.4,101.592,25.454,NA
2019-08-13T05:15:00Z,WB,6.26,135.5,101.589,25.3817,NA
2019-08-13T05:30:00Z,WB,6.21,135.3,101.589,25.3417,NA
2019-08-13T05:45:00Z,WB,6.17,135.2,101.586,25.276,NA
2019-08-13T06:00:00Z,WB,6.15,135.1,101.598,25.2427,NA
2019-08-13T06:15:00Z,WB,6.13,135.1,101.583,25.1837,NA
2019-08-13T06:30:00Z,WB,6.09,135.1,101.571,25.147,NA
2019-08-13T06:45:00Z,WB,6.06,135.1,101.556,25.075,NA
2019-08-13T07:00:00Z,WB,6.04,135.2,101.544,25.0483,NA
2019-08-13T07:15:00Z,WB,6.03,135.1,101.505,24.986,NA
2019-08-13T07:30:00Z,WB,6.04,134.9,101.529,24.9493,NA
2019-08-13T07:45:00Z,WB,6.03,134.9,101.505,24.9327,NA
2019-08-13T08:00:00Z,WB,6.02,134.9,101.478,24.877,NA
2019-08-13T08:15:00Z,WB,6,134.8,101.478,24.8503,NA
2019-08-13T08:30:00Z,WB,5.99,134.8,101.475,24.7917,NA
2019-08-13T08:45:00Z,WB,6,134.7,101.475,24.7783,NA
2019-08-13T09:00:00Z,WB,6,134.7,101.475,24.755,NA
2019-08-13T09:15:00Z,WB,5.99,134.5,101.475,24.7383,NA
2019-08-13T09:30:00Z,WB,5.98,134.4,101.448,24.6927,NA
2019-08-13T09:45:00Z,WB,5.97,134.4,101.424,24.686,NA
2019-08-13T10:00:00Z,WB,5.94,134.3,101.424,24.666,NA
2019-08-13T10:15:00Z,WB,5.93,134.2,101.436,24.6527,NA
2019-08-13T10:30:00Z,WB,5.93,134.2,101.433,24.6103,NA
2019-08-13T10:45:00Z,WB,5.91,134.1,101.433,24.6003,NA
2019-08-13T11:00:00Z,WB,5.88,134.1,101.433,24.5903,NA
2019-08-13T11:15:00Z,WB,5.89,134.1,101.397,24.5803,NA
2019-08-13T11:30:00Z,WB,5.89,134,101.433,24.5703,NA
2019-08-13T11:45:00Z,WB,5.89,133.9,101.433,24.557,NA
2019-08-13T12:00:00Z,WB,5.87,133.8,101.445,24.5537,NA
2019-08-13T12:15:00Z,WB,5.88,133.8,101.442,24.5117,NA
2019-08-13T12:30:00Z,WB,5.87,133.7,101.442,24.5117,NA
2019-08-13T12:45:00Z,WB,5.88,133.7,101.442,24.5117,NA
2019-08-13T13:00:00Z,WB,5.9,133.7,101.43,24.505,NA
2019-08-13T13:15:00Z,WB,5.89,133.8,101.43,24.5117,NA
2019-08-13T13:30:00Z,WB,5.92,133.5,101.43,24.5117,NA
2019-08-13T13:45:00Z,WB,5.91,133.5,101.406,24.515,NA
2019-08-13T14:00:00Z,WB,5.96,133.4,101.409,24.5537,NA
2019-08-13T14:15:00Z,WB,5.98,133.7,101.397,24.5703,NA
2019-08-13T14:30:00Z,WB,5.98,133.5,101.397,24.5837,NA
2019-08-13T14:45:00Z,WB,5.95,133.5,101.385,24.6003,NA
2019-08-13T15:00:00Z,WB,5.93,133.6,101.364,24.6527,NA
2019-08-13T15:15:00Z,WB,5.87,133.6,101.376,24.6793,NA
2019-08-13T15:30:00Z,WB,5.83,133.5,101.367,24.7517,NA
2019-08-13T15:45:00Z,WB,5.92,133.9,101.379,24.7917,NA
2019-08-13T16:00:00Z,WB,5.99,133.6,101.394,24.8737,NA
2019-08-13T16:15:00Z,WB,6.07,133.8,101.4,24.9883,NA
2019-08-13T16:30:00Z,WB,6.22,134,101.376,25.0383,NA
2019-08-13T16:45:00Z,WB,6.34,134.1,101.358,25.1627,NA
2019-08-13T17:00:00Z,WB,6.31,134.1,101.343,25.3697,NA
2019-08-13T17:15:00Z,WB,6.42,134.8,101.349,25.5743,NA
2019-08-13T17:30:00Z,WB,6.71,134.9,101.325,25.6977,NA
2019-08-13T17:45:00Z,WB,6.86,135.1,101.284,25.866,NA
2019-08-13T18:00:00Z,WB,6.84,135.2,101.278,26.014,NA
2019-08-13T18:15:00Z,WB,6.82,135.6,101.269,26.1433,NA
2019-08-13T18:30:00Z,WB,7.16,136.5,101.248,26.209,NA
2019-08-13T18:45:00Z,WB,7.32,135.6,101.212,26.2857,NA
2019-08-13T19:00:00Z,WB,7.29,135.7,101.233,26.4667,NA
2019-08-13T19:15:00Z,WB,7.36,135.7,101.171,26.6877,NA
2019-08-13T19:30:00Z,WB,7.42,136.3,101.153,26.893,NA
